state,statehouse_district_number,full_name,first,middle,surname,suffix,party_code,incumbent_status,withdrew_status,disqualified_status,notes,district_name,county_name,county,count,predicted_gender,gender_prob,party,pred.whi,pred.bla,pred.his,pred.asi,pred.oth,avg_white,avg_black,avg_his,avg_asi,avg_other,predicted_race,race_binary
GA,99,Michelle Kang,Michelle,NA,Kang,NA,200,0,0,0,NA,State House District 99,Gwinnett,135,904069,female,1,2,0.0012931335409530225,0.001932276343415882,0.004565939382109413,0.9830726567505081,0.009135993983013669,0.0012931335409530225,0.001932276343415882,0.004565939382109413,0.9830726567505081,0.009135993983013669,Asian,Non-White
GA,100,David Clark,David,NA,Clark,NA,100,1,0,0,NA,State House District 100,Gwinnett,135,3489607,male,1,1,0.387422065410793,0.36324822520038486,0.10269092074383375,0.02707858722433631,0.1195602014206521,0.387422065410793,0.36324822520038486,0.10269092074383375,0.02707858722433631,0.1195602014206521,White,White
GA,100,Michael Day,Michael,NA,Day,NA,100,0,0,0,NA,State House District 100,Gwinnett,135,2530843,male,1,1,0.44734439412326665,0.3072865604669872,0.06685333712077628,0.04787366062140617,0.1306420476675636,0.44734439412326665,0.3072865604669872,0.06685333712077628,0.04787366062140617,0.1306420476675636,White,White
GA,100,Jennifer Ambler,Jennifer,NA,Ambler,NA,200,0,0,0,NA,State House District 100,Gwinnett,135,1101898,female,1,2,0.5182038739371039,0.14244481378357468,0.16360427796921476,0.0584584184014246,0.11728861590868221,0.5182038739371039,0.14244481378357468,0.16360427796921476,0.0584584184014246,0.11728861590868221,White,White
GA,101,Kendra Biegalski,Kendra,NA,Biegalski,NA,100,0,0,0,NA,State House District 101,Gwinnett,135,47688,female,0.99,1,1,0,0,0,0,1,0,0,0,0,White,White
GA,101,Scott Holcomb,Scott,NA,Holcomb,NA,200,1,0,0,NA,State House District 101,Gwinnett,135,603708,male,1,2,0.8087149661137868,0.03713314712265269,0.016453360346875882,0.019984430585366673,0.11771409583131798,0.8087149661137868,0.03713314712265269,0.016453360346875882,0.019984430585366673,0.11771409583131798,White,White
GA,102,Gabe Okoye,Gabe,NA,Okoye,NA,200,1,0,0,NA,State House District 102,Gwinnett,135,23740,male,0.99,2,0.0014557105008729911,0.9140269773685684,7.953247637299413e-4,0.0019048870441946964,0.08181710032263395,0.0014557105008729911,0.9140269773685684,7.953247637299413e-4,0.0019048870441946964,0.08181710032263395,Black,Non-White
GA,102,J. Scott Vandiver,J.,Scott,Vandiver,NA,100,0,0,0,NA,State House District 102,Gwinnett,135,52399,male,0.88,1,0.9306482410322429,0.03843760951214023,0.0016124804012314419,8.895005557977046e-5,0.029212718998805787,0.9306482410322429,0.03843760951214023,0.0016124804012314419,8.895005557977046e-5,0.029212718998805787,White,White
GA,103,Chris Luchey,Chris,NA,Luchey,NA,200,0,0,0,NA,State House District 103,Gwinnett,135,558338,male,0.91,2,0.14956896176752657,0.5197667975927417,0.15027214731936597,0.07750595721716004,0.10288613610320567,0.14956896176752657,0.5197667975927417,0.15027214731936597,0.07750595721716004,0.10288613610320567,Black,Non-White
GA,103,Soo Hong,Soo,NA,Hong,NA,100,1,0,0,NA,State House District 103,Gwinnett,135,11385,female,0.69,1,8.754862118863001e-7,3.063575983257619e-6,5.7530314412654e-6,0.9992004882570502,7.898196493134124e-4,8.754862118863001e-7,3.063575983257619e-6,5.7530314412654e-6,0.9992004882570502,7.898196493134124e-4,Asian,Non-White
GA,104,Chuck Efstration,Chuck,NA,Efstration,NA,100,1,0,0,NA,State House District 104,Barrow,013,109325,male,1,1,0.4383479552077613,0.35629733225636,0.012927666233316067,0.046521696951994054,0.14590534935056854,0.4383479552077613,0.35629733225636,0.012927666233316067,0.046521696951994054,0.14590534935056854,White,White
GA,105,Farooq Mughal,Farooq,NA,Mughal,NA,200,1,0,0,NA,State House District 105,Gwinnett,135,25643,male,0.98,2,5.862432774905215e-6,1.168690404979168e-5,1.163480738896191e-4,0.9932242615225961,0.0066418410666894785,5.862432774905215e-6,1.168690404979168e-5,1.163480738896191e-4,0.9932242615225961,0.0066418410666894785,Asian,Non-White
GA,105,Sandy Donatucci,Sandy,NA,Donatucci,NA,100,0,0,0,NA,State House District 105,Gwinnett,135,130718,female,0.89,1,0.39390636786481875,0,0.1469265307129147,0.4591671014222666,0,0.39390636786481875,0,0.1469265307129147,0.4591671014222666,0,Asian,Non-White
GA,106,Shelly Hutchinson,Shelly,NA,Hutchinson,NA,200,1,0,0,NA,State House District 106,Gwinnett,135,20492,female,0.97,2,0.3826532871645735,0.4493936228440464,0.029828847945998094,0.045751241261177245,0.09237300078420488,0.3826532871645735,0.4493936228440464,0.029828847945998094,0.045751241261177245,0.09237300078420488,Black,Non-White
GA,107,Hai Cao,Hai,NA,Cao,NA,100,0,0,0,NA,State House District 107,Gwinnett,135,7605,male,0.77,1,2.818456411009594e-7,9.168084199114003e-8,0,0.9995222327279052,4.773937456117115e-4,2.818456411009594e-7,9.168084199114003e-8,0,0.9995222327279052,4.773937456117115e-4,Asian,Non-White
GA,107,Sam Park,Sam,NA,Park,NA,200,1,0,0,NA,State House District 107,Gwinnett,135,645671,male,0.9,2,0.003823380503047695,0.001675590328809679,4.45808411501258e-4,0.9866185825361338,0.007436638220507715,0.003823380503047695,0.001675590328809679,4.45808411501258e-4,0.9866185825361338,0.007436638220507715,Asian,Non-White
GA,108,Elvia Davila,Elvia,NA,Davila,NA,100,0,0,0,NA,State House District 108,Gwinnett,135,32437,female,0.99,1,8.240467886939345e-5,1.6207539885415686e-4,0.9991579108450485,1.241328244805124e-5,5.851957947798297e-4,8.240467886939345e-5,1.6207539885415686e-4,0.9991579108450485,1.241328244805124e-5,5.851957947798297e-4,Hispanic,Non-White
GA,108,Jasmine Clark,Jasmine,NA,Clark,NA,200,1,0,0,NA,State House District 108,Gwinnett,135,163228,female,0.99,2,0.012547925740018461,0.8323121013986206,0.048262943685520074,0.014120611570436006,0.09275641760540494,0.012547925740018461,0.8323121013986206,0.048262943685520074,0.014120611570436006,0.09275641760540494,Black,Non-White
GA,109,Dewey L. McClain,Dewey,L.,McClain,NA,200,1,0,0,NA,State House District 109,Gwinnett,135,4965,male,0.99,2,0.5634049810137046,0.4173756906095867,3.000796735027539e-4,5.355468347759336e-4,0.018383701868430007,0.5634049810137046,0.4173756906095867,3.000796735027539e-4,5.355468347759336e-4,0.018383701868430007,White,White
GA,110,Charles Lollar,Charles,NA,Lollar,NA,100,0,0,0,NA,State House District 110,Gwinnett,135,575002,male,1,1,0.48735341471432303,0.4118144065901997,0.02061401027124351,0.010794240931246929,0.06942392749298676,0.48735341471432303,0.4118144065901997,0.02061401027124351,0.010794240931246929,0.06942392749298676,White,White
GA,110,Segun Adeyina,Segun,NA,Adeyina,NA,200,1,0,0,NA,State House District 110,Gwinnett,135,11383,male,0.98,2,0,1,0,0,0,0,1,0,0,0,Black,Non-White
GA,111,Rey Martinez,Rey,NA,Martinez,NA,100,1,0,0,NA,State House District 111,Walton,297,47955,male,0.96,1,4.8375786591265123e-4,8.809722893653717e-5,0.9897412169046724,0.0030692656559356433,0.006617662344542747,4.8375786591265123e-4,8.809722893653717e-5,0.9897412169046724,0.0030692656559356433,0.006617662344542747,Hispanic,Non-White
GA,111,Scott T. Jackson,Scott,T.,Jackson,NA,200,0,0,0,NA,State House District 111,Walton,297,603708,male,1,2,0.8402693361642021,0.1043838597277421,2.0778997769314297e-4,5.243109332363451e-4,0.05461470319712637,0.8402693361642021,0.1043838597277421,2.0778997769314297e-4,5.243109332363451e-4,0.05461470319712637,White,White
GA,112,Bruce Williamson,Bruce,NA,Williamson,NA,100,1,0,0,NA,State House District 112,Walton,297,217022,male,1,1,0.6835679134459631,0.25094217672644087,0.0020623810483617376,0.0012316087181626692,0.0621959200610716,0.6835679134459631,0.25094217672644087,0.0020623810483617376,0.0012316087181626692,0.0621959200610716,White,White
GA,113,Karla Daniels Hooper,Karla,Daniels,Hooper,NA,200,0,0,0,NA,State House District 113,Newton,217,257897,female,0.99,2,0.41901952814584825,0.5549428215552165,0.005332521593508252,7.16600437290927e-6,0.020697962701054094,0.41901952814584825,0.5549428215552165,0.005332521593508252,7.16600437290927e-6,0.020697962701054094,Black,Non-White
GA,113,Sharon Henderson,Sharon,NA,Henderson,NA,200,1,0,0,NA,State House District 113,Newton,217,489621,female,0.99,2,0.10352948616927343,0.8643599611132421,0.001867353674218454,3.2317924012270676e-4,0.02992001980314325,0.10352948616927343,0.8643599611132421,0.001867353674218454,3.2317924012270676e-4,0.02992001980314325,Black,Non-White
GA,114,Tim Fleming,Tim,NA,Fleming,NA,100,1,0,0,NA,State House District 114,Morgan,211,566116,male,1,1,0.6506623461609087,0.266104854883636,9.306704424821743e-4,0.005436490141148497,0.07686563837182461,0.6506623461609087,0.266104854883636,9.306704424821743e-4,0.005436490141148497,0.07686563837182461,White,White
GA,115,Regina Lewis-Ward,Regina,NA,Lewis-Ward,NA,200,1,0,0,NA,State House District 115,Henry,151,206407,female,0.99,2,0.04773209057908868,0.9144816587112076,0.004466123281536831,0.001182813013696446,0.03213731441447046,0.04773209057908868,0.9144816587112076,0.004466123281536831,0.001182813013696446,0.03213731441447046,Black,Non-White
GA,116,El-Mahdi Holly,El-Mahdi,NA,Holly,NA,200,1,0,0,NA,State House District 116,Henry,151,33,male,1,2,0.06220152246610433,0.46908065114528497,0,0,0.4687178263886106,0.06220152246610433,0.46908065114528497,0,0,0.4687178263886106,Black,Non-White
GA,116,Reign Stevens,Reign,NA,Stevens,NA,100,0,0,0,NA,State House District 116,Henry,151,490,female,0.57,1,0.030523937116766754,0.7522863283298238,0,0.008877360205592646,0.20831237434781683,0.030523937116766754,0.7522863283298238,0,0.008877360205592646,0.20831237434781683,Black,Non-White
GA,117,Mary Ann Santos,Mary,Ann,Santos,NA,200,0,0,0,NA,State House District 117,Henry,151,1353810,female,0.99,2,0.7025901657817962,0.20476980997698654,0.030343997989989276,0.017773406138797253,0.04452262011243066,0.7025901657817962,0.20476980997698654,0.030343997989989276,0.017773406138797253,0.04452262011243066,White,White
GA,118,Clint Crowe,Clint,NA,Crowe,NA,100,1,0,0,NA,State House District 118,Jasper,159,40347,male,1,1,0.8312231936647793,0.04906467291231948,0.002416265662128112,2.343768464548545e-4,0.11706149091431825,0.8312231936647793,0.04906467291231948,0.002416265662128112,2.343768464548545e-4,0.11706149091431825,White,White
GA,118,Sharonda Bell,Sharonda,NA,Bell,NA,200,0,0,0,NA,State House District 118,Jasper,159,3044,female,1,2,0.0031424070723197785,0.9629934636097581,1.397071388398945e-4,3.159997625323378e-6,0.03372126218145695,0.0031424070723197785,0.9629934636097581,1.397071388398945e-4,3.159997625323378e-6,0.03372126218145695,Black,Non-White
GA,119,Holt Persinger,Holt,NA,Persinger,NA,100,1,0,0,NA,State House District 119,Barrow,013,877,male,0.97,1,0.7814987835344236,0.00414421102565622,0.007176091430799305,0.008726316807234902,0.1984545972018861,0.7814987835344236,0.00414421102565622,0.007176091430799305,0.008726316807234902,0.1984545972018861,White,White
GA,120,Andrew Ferguson,Andrew,NA,Ferguson,NA,200,0,0,0,NA,State House District 120,Jackson,157,907988,male,1,2,0.768815060723087,0.08201027300174754,0.022781621739758975,0.008592083968474693,0.11780096056693173,0.768815060723087,0.08201027300174754,0.022781621739758975,0.008592083968474693,0.11780096056693173,White,White
GA,120,Houston Gaines,Houston,NA,Gaines,NA,100,1,0,0,NA,State House District 120,Jackson,157,4613,male,0.97,1,0.41097438567436595,0.4971393250251029,0.005388700542290864,9.501456790593151e-4,0.08554744307918095,0.41097438567436595,0.4971393250251029,0.005388700542290864,9.501456790593151e-4,0.08554744307918095,Black,Non-White
GA,121,Courtney Frisch,Courtney,NA,Frisch,NA,200,0,0,0,NA,State House District 121,Oconee,219,38978,female,0.9,2,0.9465904263121998,0.005075932051146416,0.002228286949006229,0.0054114371607694965,0.040693917526878086,0.9465904263121998,0.005075932051146416,0.002228286949006229,0.0054114371607694965,0.040693917526878086,White,White
GA,121,John Michael Grigsby,John,Michael,Grigsby,NA,100,0,0,0,NA,State House District 121,Oconee,219,2692560,male,1,1,0.9753190935313846,0.006212031103644681,2.998481574564754e-4,2.579120559548207e-4,0.01791111515155955,0.9753190935313846,0.006212031103644681,2.998481574564754e-4,2.579120559548207e-4,0.01791111515155955,White,White
GA,121,Marcus A. Wiedower,Marcus,A.,Wiedower,NA,100,1,0,0,NA,State House District 121,Oconee,219,227322,male,1,1,1,0,0,0,0,1,0,0,0,0,White,White
GA,122,Spencer Frye,Spencer,NA,Frye,NA,200,1,0,0,NA,State House District 122,Clarke,059,17040,male,0.96,2,0.5930607083729275,0.28906268367859145,0.008245698028947448,0.0058892027047742455,0.1037417072147594,0.5930607083729275,0.28906268367859145,0.008245698028947448,0.0058892027047742455,0.1037417072147594,White,White
GA,123,Hope S. Beard,Hope,S.,Beard,NA,200,0,0,0,NA,State House District 123,Wilkes,317,55001,female,0.92,2,0.5096139036478017,0.4703426647923916,2.7073819583521536e-4,2.2886604704779498e-4,0.019543827316923678,0.5096139036478017,0.4703426647923916,2.7073819583521536e-4,2.2886604704779498e-4,0.019543827316923678,White,White
GA,123,Rob Leverett,Rob,NA,Leverett,NA,100,1,0,0,NA,State House District 123,Wilkes,317,362047,male,1,1,0.3064198083449435,0.577702799271171,0.002984152491567296,4.518030182690421e-4,0.1124414368740493,0.3064198083449435,0.577702799271171,0.002984152491567296,4.518030182690421e-4,0.1124414368740493,Black,Non-White
GA,124,Melanie M Miller,Melanie,M,Miller,NA,200,0,0,0,NA,State House District 124,Oglethorpe,221,349246,female,0.99,2,0.9288015012650204,0.04351698665980517,0.0043114574050565615,2.7344105072593753e-4,0.023096613619392043,0.9288015012650204,0.04351698665980517,0.0043114574050565615,2.7344105072593753e-4,0.023096613619392043,White,White
GA,124,Rickie Glenn,Rickie,NA,Glenn,NA,200,0,0,0,NA,State House District 124,Oglethorpe,221,1401,male,0.85,2,0.29160931976949916,0.6514447190496057,0.0028807400787260614,3.206854042242094e-4,0.053744535697944885,0.29160931976949916,0.6514447190496057,0.0028807400787260614,3.206854042242094e-4,0.053744535697944885,Black,Non-White
GA,124,Trey Rhodes,Trey,NA,Rhodes,NA,100,1,0,0,NA,State House District 124,Oglethorpe,221,27337,male,0.99,1,0.4502129473154405,0.44502878741902535,0.0014277469048863379,6.36645626937088e-4,0.1026938727337107,0.4502129473154405,0.44502878741902535,0.0014277469048863379,6.36645626937088e-4,0.1026938727337107,White,White
GA,125,Gary Richardson,Gary,NA,Richardson,NA,100,0,0,0,NA,State House District 125,Columbia,073,504588,male,1,1,0.4919453531024324,0.39251058876147527,0.003889461621007695,0.002702719298760421,0.10895187721632418,0.4919453531024324,0.39251058876147527,0.003889461621007695,0.002702719298760421,0.10895187721632418,White,White
GA,125,CJ Pearson,CJ,NA,Pearson,NA,100,0,1,0,NA,State House District 125,Columbia,073,14154,male,0.81,1,0.39430502316312604,0.4907090069247755,0.015212565389861177,0.017385228361754823,0.08238817616048252,0.39430502316312604,0.4907090069247755,0.015212565389861177,0.017385228361754823,0.08238817616048252,Black,Non-White
GA,125,Kay Turner,Kay,NA,Turner,NA,200,0,0,0,NA,State House District 125,Columbia,073,46951,female,0.64,2,0.6562751562846844,0.25971990173741,0.00208522488377512,0.008838929009041027,0.07308078808508947,0.6562751562846844,0.25971990173741,0.00208522488377512,0.008838929009041027,0.07308078808508947,White,White
GA,126,L C Myles Jr,L,C,Myles,Jr,200,0,0,0,NA,State House District 126,Burke,033,16307,male,0.6,2,0.046409244829889326,0.9459202290594853,8.749397019775659e-5,1.0652100863759714e-5,0.00757238003956391,0.046409244829889326,0.9459202290594853,8.749397019775659e-5,1.0652100863759714e-5,0.00757238003956391,Black,Non-White
GA,126,William C. Harris,William,C.,Harris,NA,100,0,0,0,NA,State House District 126,Burke,033,915825,male,1,1,0.48468977220428644,0.49820766439718617,7.007687597955898e-4,4.721394457391393e-5,0.01635458069415788,0.48468977220428644,0.49820766439718617,7.007687597955898e-4,4.721394457391393e-5,0.01635458069415788,Black,Non-White
GA,127,Mark Newton,Mark,NA,Newton,NA,100,1,0,0,NA,State House District 127,Columbia,073,1378167,male,1,1,0.6927118933026931,0.16466094484467286,0.009233190748994275,0.007626789784477726,0.12576718131916206,0.6927118933026931,0.16466094484467286,0.009233190748994275,0.007626789784477726,0.12576718131916206,White,White
GA,128,Mack Jackson,Mack,NA,Jackson,NA,200,1,0,0,NA,State House District 128,Washington,303,15091,male,0.97,2,0.016466897019193436,0.978144923010115,8.666021363754946e-5,1.1996391852976956e-5,0.005289523365201038,0.016466897019193436,0.978144923010115,8.666021363754946e-5,1.1996391852976956e-5,0.005289523365201038,Black,Non-White
GA,128,Tracy Wheeler,Tracy,NA,Wheeler,NA,100,0,0,0,NA,State House District 128,Washington,303,71343,female,0.94,1,0.2880203642880297,0.6885513062380059,6.574290948724635e-4,3.423355714132796e-4,0.022428564807678738,0.2880203642880297,0.6885513062380059,6.574290948724635e-4,3.423355714132796e-4,0.022428564807678738,Black,Non-White
GA,129,Karlton L. Howard,Karlton,L.,Howard,NA,200,1,0,0,NA,State House District 129,Richmond,245,639,male,1,2,0.029876111568711186,0.9581220612355763,0,1.1203126273799358e-4,0.011889795932974524,0.029876111568711186,0.9581220612355763,0,1.1203126273799358e-4,0.011889795932974524,Black,Non-White
GA,129,Scott Cambers,Scott,NA,Cambers,NA,200,0,0,0,NA,State House District 129,Richmond,245,603708,male,1,2,0.5170223432884548,0.3206274266064607,0.013325878186400372,0.006097993501780384,0.14292635841690368,0.5170223432884548,0.3206274266064607,0.013325878186400372,0.006097993501780384,0.14292635841690368,White,White
GA,130,Lynn Gladney,Lynn,NA,Gladney,NA,200,1,0,0,NA,State House District 130,Richmond,245,54997,female,0.94,2,0.06723520263860766,0.8879297060968071,0.0012021911583108575,0.0018690082817974549,0.04176389182447696,0.06723520263860766,0.8879297060968071,0.0012021911583108575,0.0018690082817974549,0.04176389182447696,Black,Non-White
GA,131,Benjamin Shawn Cairns,Benjamin,Shawn,Cairns,NA,100,0,0,0,NA,State House District 131,Columbia,073,458549,male,1,1,0.9718739196990887,0.0011776703289483855,3.779575388846886e-4,9.445016225613639e-4,0.02562595081051685,0.9718739196990887,0.0011776703289483855,3.779575388846886e-4,9.445016225613639e-4,0.02562595081051685,White,White
GA,131,David Christian Byrne,David,Christian,Byrne,NA,100,0,0,0,NA,State House District 131,Columbia,073,3489607,male,1,1,0.9782315703931778,6.746053742578432e-4,0.002862898484016492,8.236472589578977e-4,0.017407278489589985,0.9782315703931778,6.746053742578432e-4,0.002862898484016492,8.236472589578977e-4,0.017407278489589985,White,White
GA,131,Paul Abbott,Paul,NA,Abbott,NA,100,0,0,0,NA,State House District 131,Columbia,073,1470730,male,1,1,0.8004277241585566,0.05348532576539488,0.012182421112949178,0.013186387430173186,0.12071814153292618,0.8004277241585566,0.05348532576539488,0.012182421112949178,0.013186387430173186,0.12071814153292618,White,White
GA,131,Rob Clifton,Rob,NA,Clifton,NA,100,0,0,0,NA,State House District 131,Columbia,073,362047,male,1,1,0.6097002084758831,0.11487634735265623,0.005137256464894423,0.003679303025867585,0.26660688468069865,0.6097002084758831,0.11487634735265623,0.005137256464894423,0.003679303025867585,0.26660688468069865,White,White
GA,131,Russell A. Wilder,Russell,A.,Wilder,NA,100,0,0,0,NA,State House District 131,Columbia,073,112849,male,1,1,0.8364632877187536,0.1271493014589941,4.603886698525443e-4,3.7311439820855594e-4,0.035553907754191164,0.8364632877187536,0.1271493014589941,4.603886698525443e-4,3.7311439820855594e-4,0.035553907754191164,White,White
GA,131,Heather Rose White,Heather,Rose,White,NA,200,0,0,0,NA,State House District 131,Columbia,073,351972,female,1,2,0.9444730523348696,0.014988207673056973,4.1354357454292305e-4,3.1664261339827646e-4,0.03980855380413232,0.9444730523348696,0.014988207673056973,4.1354357454292305e-4,3.1664261339827646e-4,0.03980855380413232,White,White
GA,132,Brian L. Prince,Brian,L.,Prince,NA,200,1,0,0,NA,State House District 132,Jefferson,163,860237,male,1,2,0.45168141331940054,0.5358342013926388,6.325017709051236e-4,7.769169214834898e-5,0.011774191824907215,0.45168141331940054,0.5358342013926388,6.325017709051236e-4,7.769169214834898e-5,0.011774191824907215,Black,Non-White
GA,133,Danny Mathis,Danny,NA,Mathis,NA,100,1,0,0,NA,State House District 133,Jones,169,351403,male,0.96,1,0.44124032310666184,0.5078506761470767,0.004737254894326434,8.250792907578985e-4,0.045346666561177015,0.44124032310666184,0.5078506761470767,0.004737254894326434,8.250792907578985e-4,0.045346666561177015,Black,Non-White
GA,134,Joshua Lewis,Joshua,NA,Lewis,NA,100,0,0,0,NA,State House District 134,Monroe,207,399309,male,1,1,0.38903862478028234,0.5007200866992519,0.007282042514808649,0.001310928884846223,0.10164831712081075,0.38903862478028234,0.5007200866992519,0.007282042514808649,0.001310928884846223,0.10164831712081075,Black,Non-White
GA,134,Robert L. Dickey III,Robert,L.,Dickey,III,100,1,0,0,NA,State House District 134,Monroe,207,1566661,male,1,1,0.883734365105992,0.10601882374564695,2.0135212638256478e-4,4.763420596592801e-5,0.009997824816012541,0.883734365105992,0.10601882374564695,2.0135212638256478e-4,4.763420596592801e-5,0.009997824816012541,White,White
GA,135,Beth Camp,Beth,NA,Camp,NA,100,1,0,0,NA,State House District 135,Upson,293,197155,female,1,1,0.9264754730839165,0.02641826897573968,5.944986803792698e-4,2.873047715394145e-4,0.046224454488425,0.9264754730839165,0.02641826897573968,5.944986803792698e-4,2.873047715394145e-4,0.046224454488425,White,White
GA,136,David Jenkins,David,NA,Jenkins,NA,100,1,0,0,NA,State House District 136,Meriwether,199,3489607,male,1,1,0.3473527476538146,0.5917389167714014,0.005285912108123403,3.8540702211568937e-4,0.05523701644454473,0.3473527476538146,0.5917389167714014,0.005285912108123403,3.8540702211568937e-4,0.05523701644454473,Black,Non-White
GA,136,Jeff Lowe,Jeff,NA,Lowe,NA,200,0,0,0,NA,State House District 136,Meriwether,199,556156,male,1,2,0.41048836180043563,0.48067045989299284,0.0023130005977969326,0.0038287562010794695,0.10269942150769516,0.41048836180043563,0.48067045989299284,0.0023130005977969326,0.0038287562010794695,0.10269942150769516,Black,Non-White
GA,136,Michael J. Riesen,Michael,J.,Riesen,NA,100,0,0,0,NA,State House District 136,Meriwether,199,2530843,male,1,1,0.9885687902756309,0.004042056468449776,5.067289827704796e-4,3.528190723744316e-5,0.006847142365911281,0.9885687902756309,0.004042056468449776,5.067289827704796e-4,3.528190723744316e-5,0.006847142365911281,White,White
GA,137,Carlton Mahone Sr,Carlton,Mahone,Sr,NA,200,0,0,0,NA,State House District 137,Talbot,263,14619,male,1,2,0.017326806994195438,0.9809417898083886,0,0,0.0017314031974159474,0.017326806994195438,0.9809417898083886,0,0,0.0017314031974159474,Black,Non-White
GA,137,Debbie G. Buckner,Debbie,G.,Buckner,NA,200,1,0,0,NA,State House District 137,Talbot,263,338942,female,1,2,0.4075402370610433,0.5831421609412423,5.121532987370712e-4,7.358920941008448e-5,0.008731859489567244,0.4075402370610433,0.5831421609412423,5.121532987370712e-4,7.358920941008448e-5,0.008731859489567244,Black,Non-White
GA,137,Stephen Acorn,Stephen,NA,Acorn,NA,100,0,0,0,NA,State House District 137,Talbot,263,562489,male,1,1,0.6546744365617952,0.21859465379258927,0.005448455636328654,0.0013898002146256743,0.11989265379466121,0.6546744365617952,0.21859465379258927,0.005448455636328654,0.0013898002146256743,0.11989265379466121,White,White
GA,138,Vance C. Smith Jr,Vance,C.,Smith,Jr,100,1,0,0,NA,State House District 138,Harris,145,9100,male,0.99,1,0.7941509420698991,0.16859870904977858,2.400914020641035e-4,1.559352574740135e-4,0.03685432222078416,0.7941509420698991,0.16859870904977858,2.400914020641035e-4,1.559352574740135e-4,0.03685432222078416,White,White
GA,139,Carl Sprayberry,Carl,NA,Sprayberry,NA,200,0,0,0,NA,State House District 139,Harris,145,211198,male,1,2,0.9507976779799888,0.006065803955701556,0.0012755853811770694,0.001478649524542992,0.04038228315858956,0.9507976779799888,0.006065803955701556,0.0012755853811770694,0.001478649524542992,0.04038228315858956,White,White
GA,139,Carmen Rice,Carmen,NA,Rice,NA,100,0,0,0,NA,State House District 139,Harris,145,481673,female,0.99,1,0.2902173125355363,0.20585162983130298,0.2599911471508372,0.0021014171163212577,0.2418384933660023,0.2902173125355363,0.20585162983130298,0.2599911471508372,0.0021014171163212577,0.2418384933660023,White,White
GA,139,Donald R. Moeller,Donald,R,Moeller,NA,100,0,0,0,NA,State House District 139,Harris,145,193170,male,1,1,0.9927880749097379,7.662253043020028e-4,1.0775244483053145e-4,6.320052481197081e-5,0.006274746816317749,0.9927880749097379,7.662253043020028e-4,1.0775244483053145e-4,6.320052481197081e-5,0.006274746816317749,White,White
GA,139,Sean Knox,Sean,NA,Knox,NA,100,0,0,0,NA,State House District 139,Harris,145,368739,male,1,1,0.49395917406905376,0.3393599344506957,0.005299124608376772,0.0027242529332515246,0.15865751393862232,0.49395917406905376,0.3393599344506957,0.005299124608376772,0.0027242529332515246,0.15865751393862232,White,White
GA,139,Robert Mallard,Robert,NA,Mallard,NA,300,0,0,0,Independent Write-In,State House District 139,Harris,145,1566661,male,1,0,0.539224239906893,0.37711146591547307,0.0043982010577387235,0.015717690536695538,0.06354840258319959,0.539224239906893,0.37711146591547307,0.0043982010577387235,0.015717690536695538,0.06354840258319959,White,White
GA,140,Alyssa Nia Williams,Alyssa,Nia,Williams,NA,200,0,0,0,NA,State House District 140,Muscogee,215,112726,female,1,2,0.018909146755427157,0.8818405937464718,0.002556685787833971,0.002450622738603698,0.0942429509716634,0.018909146755427157,0.8818405937464718,0.002556685787833971,0.002450622738603698,0.0942429509716634,Black,Non-White
GA,140,Tremaine Teddy Reese,Tremaine,Teddy,Reese,NA,200,1,0,0,NA,State House District 140,Muscogee,215,507,male,0.88,2,5.36309740193271e-4,0.9871217161917979,0,0,0.01234197406800881,5.36309740193271e-4,0.9871217161917979,0,0,0.01234197406800881,Black,Non-White
GA,141,Carolyn F. Hugley,Carolyn,F.,Hugley,NA,200,1,0,0,NA,State House District 141,Muscogee,215,174788,female,1,2,0.14778885556446333,0.8421128106886183,3.56756687274101e-4,8.80933777222564e-5,0.009653483681921963,0.14778885556446333,0.8421128106886183,3.56756687274101e-4,8.80933777222564e-5,0.009653483681921963,Black,Non-White
GA,142,Calvin Dennis Palmer,Calvin,Dennis,Palmer,NA,100,0,0,0,NA,State House District 142,Bibb,021,80088,male,0.99,1,0.21707370055387215,0.7711971133695468,6.92258075158243e-5,1.3884280588016005e-4,0.011521117463185154,0.21707370055387215,0.7711971133695468,6.92258075158243e-5,1.3884280588016005e-4,0.011521117463185154,Black,Non-White
GA,142,Miriam Paris,Miriam,NA,Paris,NA,200,1,0,0,NA,State House District 142,Bibb,021,325549,female,0.99,2,0.14914740562570655,0.3671232609435598,0.3885987449485685,0.007161542350857769,0.08796904613130742,0.14914740562570655,0.3671232609435598,0.3885987449485685,0.007161542350857769,0.08796904613130742,Hispanic,Non-White
GA,143,Anissa Jones,Anissa,NA,Jones,NA,200,0,0,0,NA,State House District 143,Bibb,021,29945,female,0.98,2,0.017315307350142792,0.9522473802075836,0.0026908185875917515,5.261314082426564e-4,0.02722036244643922,0.017315307350142792,0.9522473802075836,0.0026908185875917515,5.261314082426564e-4,0.02722036244643922,Black,Non-White
GA,143,Barbara Boyer,Barbara,NA,Boyer,NA,100,0,0,0,NA,State House District 143,Bibb,021,767724,female,1,1,0.5176035972575698,0.42041546615871767,0.013022974540973271,0.00102903583410662,0.047928926208632566,0.5176035972575698,0.42041546615871767,0.013022974540973271,0.00102903583410662,0.047928926208632566,White,White
